gene_symbol,ensembl_id,chr,start,end,strand
A030001D20Rik,ENSMUSG00000110357,7,45283452,45288217,-
Mamstr,ENSMUSG00000042918,7,45289401,45295945,+
Fut2,ENSMUSG00000055978,7,45298015,45315818,-
Sec1,ENSMUSG00000040364,7,45327110,45343826,-
Ntn5,ENSMUSG00000070564,7,45333446,45343980,+
Car11,ENSMUSG00000003273,7,45349267,45354106,+
Dbp,ENSMUSG00000059824,7,45354512,45359627,+
Sphk2,ENSMUSG00000057342,7,45358891,45367426,-
Rpl18,ENSMUSG00000059070,7,45364881,45370260,+
Fam83e,ENSMUSG00000054161,7,45370636,45378916,+
Spaca4,ENSMUSG00000070563,7,45374531,45375237,-
Sult2b1,ENSMUSG00000003271,7,45379407,45434093,-
Gm31597,ENSMUSG00000109602,7,45391464,45399683,+
Lmtk3,ENSMUSG00000062044,7,45433162,45453568,+
Cyth2,ENSMUSG00000003269,7,45456061,45464005,-
Kcnj14,ENSMUSG00000058743,7,45465884,45474206,-
Grwd1,ENSMUSG00000053801,7,45474647,45480368,-
Gm45441,ENSMUSG00000110020,7,45480319,45484673,+
Grin2d,ENSMUSG00000002771,7,45481307,45527802,-
Kdelr1,ENSMUSG00000002778,7,45522196,45533156,+
Gm56237,ENSMUSG00002075324,7,45524971,45525055,-
Syngr4,ENSMUSG00000040231,7,45534646,45546138,-
Tmem143,ENSMUSG00000002781,7,45546365,45566837,+
Emp3,ENSMUSG00000040212,7,45567447,45570828,-
Gm45442,ENSMUSG00000110208,7,45571639,45573598,-
Odad1,ENSMUSG00000040189,7,45573496,45598387,+
Abcc6,ENSMUSG00000030834,7,45616979,45679726,-
Nomo1,ENSMUSG00000030835,7,45683122,45733636,+
Kcnj11,ENSMUSG00000096146,7,45743377,45750188,-
Abcc8,ENSMUSG00000040136,7,45753947,45829457,-
Gm45486,ENSMUSG00000110240,7,45772776,45779992,+
Ush1c,ENSMUSG00000030838,7,45844774,45887927,-
Otog,ENSMUSG00000009487,7,45890411,45960858,+
1700025L06Rik,ENSMUSG00000109962,7,45995195,45998797,-
Myod1,ENSMUSG00000009471,7,46025898,46028523,+
Kcnc1,ENSMUSG00000058975,7,46045921,46088128,+
Sergef,ENSMUSG00000030839,7,46092578,46289231,-
Gm22969,ENSMUSG00000119711,7,46099837,46099943,+
Gm45311,ENSMUSG00000110316,7,46160875,46162204,-
Gm15700,ENSMUSG00000087492,7,46210725,46227625,+
Tph1,ENSMUSG00000040046,7,46294065,46321961,-
Saal1,ENSMUSG00000006763,7,46335532,46360104,-
Saa3,ENSMUSG00000040026,7,46361422,46365124,-
Saa4,ENSMUSG00000040017,7,46377422,46382027,-
Saa1,ENSMUSG00000074115,7,46389921,46392404,-
Saa2,ENSMUSG00000057465,7,46401214,46403737,+
Hps5,ENSMUSG00000014418,7,46409890,46445488,-
Gm45309,ENSMUSG00000110087,7,46434170,46434970,-
Gtf2h1,ENSMUSG00000006599,7,46445527,46473224,+
Ldha,ENSMUSG00000063229,7,46490899,46505051,+
Ldhc,ENSMUSG00000030851,7,46510627,46527566,+
Tsg101,ENSMUSG00000014402,7,46538697,46569717,-
Uevld,ENSMUSG00000043262,7,46572964,46608275,-
C86187,ENSMUSG00000110001,7,46617454,46625659,-
Gm9999,ENSMUSG00000056509,7,46633328,46637551,+
Spty2d1,ENSMUSG00000049516,7,46640144,46658159,-
Gm32031,ENSMUSG00000109118,7,46657831,46659327,+
Gm45474,ENSMUSG00000109634,7,46699637,46700044,-
Tmem86a,ENSMUSG00000010307,7,46700349,46704525,+
Ptpn5,ENSMUSG00000030854,7,46727543,46783432,-
Mir7056,ENSMUSG00000098960,7,46732914,46732972,-
Gm14377,ENSMUSG00000109501,7,46760599,46775738,+
Gm44969,ENSMUSG00000109200,7,46791905,46794070,-
Mrgpra6,ENSMUSG00000052303,7,46835455,46854668,-
Mrgpra9,ENSMUSG00000074111,7,46884609,46902596,-
Mrgpra1,ENSMUSG00000050650,7,46984623,47003988,-
Gm25326,ENSMUSG00000119701,7,47063582,47063688,+
Mrgpra2a,ENSMUSG00000093973,7,47076076,47101887,-
Mrgpra2b,ENSMUSG00000096719,7,47113554,47178610,-
Mrgpra3,ENSMUSG00000078698,7,47238698,47251120,-
Gm56336,ENSMUSG00002076926,7,47402470,47402579,+
Mrgpra4,ENSMUSG00000067173,7,47630585,47631843,-
Mrgprx1,ENSMUSG00000070552,7,47670719,47677345,-
Mrgprb5,ENSMUSG00000070551,7,47817731,47818767,-
Mrgprb4,ENSMUSG00000070550,7,47847818,47849036,-
Mrgprb8,ENSMUSG00000050870,7,48038274,48039396,+
Mrgprb1,ENSMUSG00000070547,7,48093861,48106090,-
Mrgprx2,ENSMUSG00000074109,7,48128367,48149069,-
Mrgprb2,ENSMUSG00000050425,7,48200713,48207834,-
Mrgprb3,ENSMUSG00000070546,7,48292551,48293559,-
Gm45086,ENSMUSG00000109170,7,48374128,48376570,-
Zdhhc13,ENSMUSG00000030471,7,48438751,48477188,+
Csrp3,ENSMUSG00000030470,7,48480146,48497781,-
E2f8,ENSMUSG00000046179,7,48516177,48531344,-
Gm2788,ENSMUSG00000085995,7,48527656,48562788,+
Gm45282,ENSMUSG00000110093,7,48543433,48559810,-
Nav2,ENSMUSG00000052512,7,48558464,49259838,+
Gm32849,ENSMUSG00000109203,7,48734831,48736729,+
9130015G15Rik,ENSMUSG00000108950,7,48772082,48809567,-
Dbx1,ENSMUSG00000030507,7,49281247,49286597,-
Htatip2,ENSMUSG00000039745,7,49408863,49423723,+
Prmt3,ENSMUSG00000030505,7,49428094,49508013,+
Slc6a5,ENSMUSG00000039728,7,49559894,49613604,+
Nell1,ENSMUSG00000055409,7,49624612,50516356,+
Nell1os,ENSMUSG00000085265,7,50167057,50225719,-
4933405O20Rik,ENSMUSG00000084234,7,50248938,50250278,+
Ano5,ENSMUSG00000055489,7,51160777,51248457,+
Slc17a6,ENSMUSG00000030500,7,51271754,51320867,+
Gm29296,ENSMUSG00000102124,7,51400544,51422474,-
Gm45235,ENSMUSG00000108957,7,51505333,51509797,+
Fancf,ENSMUSG00000092118,7,51510325,51512015,-
Gas2,ENSMUSG00000030498,7,51511763,51644723,+
Svip,ENSMUSG00000074093,7,51646919,51655766,-
1700015G11Rik,ENSMUSG00000094445,7,51661431,51665476,-
Gm56351,ENSMUSG00002076660,7,51725172,51725327,-
Gm22444,ENSMUSG00000070203,7,52576818,52576925,+
Mir6238,ENSMUSG00000099176,7,53541509,53541637,-
Gm56353,ENSMUSG00002074923,7,53658221,53658328,-
Gm56354,ENSMUSG00002076370,7,53862917,53863133,-
Luzp2,ENSMUSG00000063297,7,54485246,54918633,+
Gm24116,ENSMUSG00000077163,7,54893681,54893787,-
Gm26482,ENSMUSG00000088640,7,55351902,55351963,+
Siglech,ENSMUSG00000051504,7,55417926,55428673,+
Tubgcp5,ENSMUSG00000033790,7,55443902,55481425,+
Cyfip1,ENSMUSG00000030447,7,55491493,55582350,+
Nipa2,ENSMUSG00000030452,7,55581035,55612224,-
A230056P14Rik,ENSMUSG00000087178,7,55612259,55630616,+
Nipa1,ENSMUSG00000047037,7,55627315,55669702,-
Gm15888,ENSMUSG00000085927,7,55629675,55630598,+
Gm34121,ENSMUSG00000108659,7,55688614,55699722,-
Herc2,ENSMUSG00000030451,7,55699944,55881548,+
Oca2,ENSMUSG00000030450,7,55889508,56186266,+
Gm44506,ENSMUSG00000108773,7,55891934,55892898,-
Gabrg3,ENSMUSG00000055026,7,56366213,57036936,-
Gm9962,ENSMUSG00000055048,7,57037020,57059689,+
Gabra5,ENSMUSG00000055078,7,57057420,57159807,-
Gabrb3,ENSMUSG00000033676,7,57069440,57478550,+
Mir6389,ENSMUSG00000099203,7,57230809,57230910,+
Gm23911,ENSMUSG00000077784,7,57654953,57655086,+
Gm26288,ENSMUSG00000119548,7,57797844,57797975,-
Atp10a,ENSMUSG00000025324,7,58305914,58479168,+
Ube3a,ENSMUSG00000025326,7,58878498,58961284,+
Snhg14,ENSMUSG00000100826,7,58957672,59625507,-
Gm25499,ENSMUSG00000077615,7,58991974,58992042,-
Gm24966,ENSMUSG00000064377,7,58993821,58993899,-
Gm22496,ENSMUSG00000077681,7,58997085,58997172,-
Gm25648,ENSMUSG00000119412,7,58997429,58997507,-
Gm24306,ENSMUSG00000118711,7,58999284,58999362,-
Gm25934,ENSMUSG00000118846,7,59001157,59001235,-
Gm25156,ENSMUSG00000119550,7,59003031,59003109,-
Gm26488,ENSMUSG00000118828,7,59004900,59004978,-
Gm24220,ENSMUSG00000119773,7,59006769,59006847,-
Gm24653,ENSMUSG00000119048,7,59008638,59008716,-
Gm24969,ENSMUSG00000118834,7,59010508,59010586,-
Gm24417,ENSMUSG00000119746,7,59012376,59012454,-
Gm25121,ENSMUSG00000119446,7,59014244,59014322,-
Gm24657,ENSMUSG00000119687,7,59016114,59016192,-
Gm26230,ENSMUSG00000119238,7,59017984,59018062,-
Gm23922,ENSMUSG00000119739,7,59019854,59019932,-
Gm25314,ENSMUSG00000118933,7,59021723,59021801,-
Gm26096,ENSMUSG00000119258,7,59023592,59023670,-
Gm22996,ENSMUSG00000119224,7,59025461,59025539,-
Gm26499,ENSMUSG00000119726,7,59027330,59027408,-
Gm25646,ENSMUSG00000119843,7,59029199,59029277,-
Gm26498,ENSMUSG00000119750,7,59035829,59035907,-
Gm23660,ENSMUSG00000118924,7,59037701,59037779,-
Gm23933,ENSMUSG00000119705,7,59039568,59039646,-
Gm24862,ENSMUSG00000119817,7,59041438,59041516,-
Gm24866,ENSMUSG00000118699,7,59043309,59043387,-
Gm22348,ENSMUSG00000118878,7,59055078,59055156,-
Gm26466,ENSMUSG00000119126,7,59056945,59057023,-
Gm24799,ENSMUSG00000119351,7,59058811,59058889,-
Gm24088,ENSMUSG00000119496,7,59060681,59060759,-
Gm25463,ENSMUSG00000119937,7,59062550,59062628,-
Gm25229,ENSMUSG00000118792,7,59063839,59063917,-
Gm24528,ENSMUSG00000119863,7,59065338,59065416,-
Gm23356,ENSMUSG00000119827,7,59067205,59067283,-
Gm25449,ENSMUSG00000119465,7,59069071,59069149,-
Gm24872,ENSMUSG00000118965,7,59070935,59071013,-
Gm26337,ENSMUSG00000119444,7,59072803,59072881,-
Gm23145,ENSMUSG00000118934,7,59074672,59074750,-
Gm22130,ENSMUSG00000119625,7,59076543,59076621,-
Gm25988,ENSMUSG00000119311,7,59078413,59078491,-
Gm25221,ENSMUSG00000119606,7,59080284,59080362,-
Gm26389,ENSMUSG00000119080,7,59082155,59082233,-
Gm23471,ENSMUSG00000118836,7,59084025,59084103,-
Gm25120,ENSMUSG00000119121,7,59085897,59085975,-
Gm24418,ENSMUSG00000119560,7,59087767,59087845,-
Gm23687,ENSMUSG00000119097,7,59089639,59089717,-
Gm22393,ENSMUSG00000119294,7,59091510,59091588,-
Gm24639,ENSMUSG00000119160,7,59093379,59093457,-
Gm24566,ENSMUSG00000119387,7,59095251,59095329,-
Gm22111,ENSMUSG00000119285,7,59097122,59097200,-
Gm23076,ENSMUSG00000118688,7,59098991,59099069,-
Gm25874,ENSMUSG00000119506,7,59100863,59100941,-
Gm25088,ENSMUSG00000119816,7,59102731,59102809,-
Gm22510,ENSMUSG00000119751,7,59104603,59104681,-
Gm24983,ENSMUSG00000077645,7,59108563,59108631,-
Gm24027,ENSMUSG00000119878,7,59110425,59110503,-
Gm22524,ENSMUSG00000119298,7,59112296,59112374,-
Gm22630,ENSMUSG00000119786,7,59114168,59114246,-
Gm25741,ENSMUSG00000119394,7,59116040,59116118,-
Gm26059,ENSMUSG00000119295,7,59117911,59117989,-
Gm25175,ENSMUSG00000119073,7,59119782,59119860,-
Gm22511,ENSMUSG00000119386,7,59121652,59121730,-
Gm25077,ENSMUSG00000119753,7,59123524,59123602,-
Gm22834,ENSMUSG00000118886,7,59125370,59125448,-
Gm24926,ENSMUSG00000119800,7,59127241,59127319,-
Gm26200,ENSMUSG00000119831,7,59129095,59129173,-
Gm22632,ENSMUSG00000119665,7,59130967,59131045,-
Gm23254,ENSMUSG00000075726,7,59132822,59132900,-
Gm26390,ENSMUSG00000119357,7,59134696,59134774,-
Gm26366,ENSMUSG00000119105,7,59136566,59136644,-
Gm26336,ENSMUSG00000119316,7,59138437,59138515,-
Gm26283,ENSMUSG00000119578,7,59140309,59140387,-
Gm25098,ENSMUSG00000119777,7,59142180,59142258,-
Gm24702,ENSMUSG00000119576,7,59144048,59144126,-
Gm26432,ENSMUSG00000119778,7,59145917,59145995,-
Gm25462,ENSMUSG00000119864,7,59147789,59147867,-
Gm24495,ENSMUSG00000119528,7,59156946,59157024,-
Gm25523,ENSMUSG00000119847,7,59158816,59158894,-
Gm22255,ENSMUSG00000119336,7,59160682,59160760,-
Gm23449,ENSMUSG00000118877,7,59162543,59162621,-
Gm23310,ENSMUSG00000119397,7,59164415,59164493,-
Gm25461,ENSMUSG00000119410,7,59166287,59166365,-
Gm24310,ENSMUSG00000118902,7,59168159,59168237,-
Gm22909,ENSMUSG00000119682,7,59170032,59170110,-
Gm25823,ENSMUSG00000119475,7,59171904,59171981,-
Gm25647,ENSMUSG00000119405,7,59173776,59173853,-
Gm22252,ENSMUSG00000119296,7,59175647,59175725,-
Gm26392,ENSMUSG00000118787,7,59177519,59177597,-
Gm24219,ENSMUSG00000119331,7,59179391,59179469,-
Gm25230,ENSMUSG00000119072,7,59181263,59181341,-
Gm22627,ENSMUSG00000118873,7,59183134,59183212,-
Gm24585,ENSMUSG00000118676,7,59185004,59185082,-
Gm23305,ENSMUSG00000119860,7,59186876,59186954,-
Gm24206,ENSMUSG00000119057,7,59188746,59188824,-
Gm25085,ENSMUSG00000119530,7,59190618,59190696,-
Gm25209,ENSMUSG00000118888,7,59192490,59192568,-
Gm23682,ENSMUSG00000119477,7,59194363,59194441,-
Gm24654,ENSMUSG00000119322,7,59196235,59196313,-
Gm26334,ENSMUSG00000119244,7,59198107,59198185,-
Gm25742,ENSMUSG00000119271,7,59199986,59200064,-
Gm25585,ENSMUSG00000119897,7,59201857,59201935,-
Gm25840,ENSMUSG00000118861,7,59203729,59203807,-
Gm25089,ENSMUSG00000075968,7,59205602,59205680,-
Gm24040,ENSMUSG00000119927,7,59207475,59207553,-
Gm22050,ENSMUSG00000119539,7,59209347,59209425,-
Gm23286,ENSMUSG00000118976,7,59211220,59211298,-
Gm24021,ENSMUSG00000118755,7,59213093,59213171,-
Gm22274,ENSMUSG00000118732,7,59214966,59215044,-
Gm24652,ENSMUSG00000119088,7,59216839,59216917,-
Gm23618,ENSMUSG00000119350,7,59218712,59218790,-
Gm23688,ENSMUSG00000119724,7,59220583,59220661,-
Gm24570,ENSMUSG00000119020,7,59222455,59222533,-
Gm26467,ENSMUSG00000118674,7,59224327,59224404,-
Gm25194,ENSMUSG00000118788,7,59226197,59226275,-
Gm22640,ENSMUSG00000119359,7,59228067,59228145,-
Gm24952,ENSMUSG00000118810,7,59229939,59230017,-
Gm25087,ENSMUSG00000119647,7,59231811,59231888,-
Gm23944,ENSMUSG00000119375,7,59233682,59233760,-
Gm22629,ENSMUSG00000118911,7,59235554,59235632,-
Gm26374,ENSMUSG00000118832,7,59237424,59237502,-
Gm26284,ENSMUSG00000119225,7,59239296,59239374,-
Gm25452,ENSMUSG00000119101,7,59241170,59241248,-
Gm25984,ENSMUSG00000119617,7,59243042,59243120,-
Gm25146,ENSMUSG00000119929,7,59244913,59244991,-
Gm24759,ENSMUSG00000119250,7,59246783,59246861,-
Gm24100,ENSMUSG00000119740,7,59248652,59248730,-
Gm22253,ENSMUSG00000119428,7,59250524,59250602,-
Gm25017,ENSMUSG00000119463,7,59252395,59252473,-
Gm23575,ENSMUSG00000119279,7,59254267,59254345,-
Gm22391,ENSMUSG00000119505,7,59256138,59256216,-
Gm22449,ENSMUSG00000119905,7,59258010,59258088,-
Gm24137,ENSMUSG00000118716,7,59259881,59259959,-
Gm22912,ENSMUSG00000118955,7,59261753,59261831,-
Gm25710,ENSMUSG00000119710,7,59263624,59263702,-
Gm26434,ENSMUSG00000118720,7,59265492,59265570,-
Gm23560,ENSMUSG00000119694,7,59267360,59267438,-
Gm25870,ENSMUSG00000119148,7,59268765,59268843,-
Gm23862,ENSMUSG00000118963,7,59323209,59323302,-
Gm26504,ENSMUSG00000118899,7,59325736,59325829,-
Gm22285,ENSMUSG00000118926,7,59328257,59328350,-
Gm22131,ENSMUSG00000119922,7,59330803,59330896,-
Gm24153,ENSMUSG00000119201,7,59333334,59333427,-
Gm26365,ENSMUSG00000119568,7,59342968,59343061,-
Gm24609,ENSMUSG00000119696,7,59345492,59345585,-
Gm24264,ENSMUSG00000119374,7,59348055,59348148,-
Gm25155,ENSMUSG00000119327,7,59350626,59350719,-
Gm25816,ENSMUSG00000119269,7,59353175,59353268,-
Gm23141,ENSMUSG00000118975,7,59355716,59355809,-
Gm23767,ENSMUSG00000118997,7,59358217,59358310,-
Gm22417,ENSMUSG00000119239,7,59360757,59360850,-
Gm22584,ENSMUSG00000096231,7,59363282,59363373,-
Gm26270,ENSMUSG00000119603,7,59365807,59365900,-
Gm23089,ENSMUSG00000118978,7,59368336,59368429,-
Gm24711,ENSMUSG00000119819,7,59370873,59370966,-
Gm26188,ENSMUSG00000118737,7,59373392,59373485,-
Gm23265,ENSMUSG00000118856,7,59375909,59376002,-
Gm24518,ENSMUSG00000119764,7,59378429,59378522,-
Gm25944,ENSMUSG00000119570,7,59380971,59381064,-
Gm23047,ENSMUSG00000119885,7,59383518,59383611,-
Gm23953,ENSMUSG00000119373,7,59386061,59386154,-
Gm26332,ENSMUSG00000118996,7,59388596,59388689,-
Gm26032,ENSMUSG00000119497,7,59391121,59391214,-
Gm22863,ENSMUSG00000119769,7,59393660,59393753,-
Gm24618,ENSMUSG00000119371,7,59396173,59396266,-
Gm22046,ENSMUSG00000119490,7,59398704,59398797,-
Gm24760,ENSMUSG00000118983,7,59401237,59401330,-
Gm25350,ENSMUSG00000119913,7,59403750,59403843,-
Gm26502,ENSMUSG00000118680,7,59406262,59406355,-
Gm23313,ENSMUSG00000119130,7,59408774,59408867,-
Gm25471,ENSMUSG00000119823,7,59411302,59411395,-
Gm22776,ENSMUSG00000119047,7,59413836,59413929,-
Gm23446,ENSMUSG00000119689,7,59416359,59416452,-
Gm25210,ENSMUSG00000119347,7,59418886,59418979,-
Gm22128,ENSMUSG00000118981,7,59421404,59421497,-
Gm22851,ENSMUSG00000119055,7,59423938,59424031,-
Gm25074,ENSMUSG00000119504,7,59426472,59426565,-
Gm25157,ENSMUSG00000118730,7,59428998,59429091,-
Gm22631,ENSMUSG00000119553,7,59431528,59431621,-
Gm25474,ENSMUSG00000118916,7,59434041,59434134,-
Gm22941,ENSMUSG00000119234,7,59436566,59436659,-
Gm26246,ENSMUSG00000118879,7,59439079,59439172,-
Gm22047,ENSMUSG00000119095,7,59441592,59441685,-
Gm25597,ENSMUSG00000118761,7,59444108,59444201,-
Gm26097,ENSMUSG00000095349,7,59446653,59446745,-
Gm22258,ENSMUSG00000119091,7,59449192,59449285,-
Gm26201,ENSMUSG00000119173,7,59451704,59451797,-
Gm23619,ENSMUSG00000119841,7,59454219,59454312,-
Gm22812,ENSMUSG00000119157,7,59456743,59456836,-
Gm26433,ENSMUSG00000119197,7,59508962,59509055,-
Snord116l17,ENSMUSG00000118984,7,59511479,59511572,-
Gm25615,ENSMUSG00000119219,7,59513988,59514081,-
Snord116l16,ENSMUSG00000119170,7,59516536,59516629,-
Snord116l15,ENSMUSG00000119254,7,59519078,59519171,-
Snord116l14,ENSMUSG00000119367,7,59521612,59521705,-
Snord116l13,ENSMUSG00000118696,7,59524128,59524221,-
Snord116l2,ENSMUSG00000119352,7,59526681,59526774,-
Snord116l8,ENSMUSG00000119637,7,59529207,59529300,-
Snord116l7,ENSMUSG00000119143,7,59531737,59531830,-
Snord116l6,ENSMUSG00000119186,7,59534247,59534340,-
Snord116l5,ENSMUSG00000119722,7,59536805,59536898,-
Snord116l4,ENSMUSG00000119700,7,59539341,59539434,-
Snord116l3,ENSMUSG00000119282,7,59541859,59541952,-
Snord116l1,ENSMUSG00000119415,7,59544368,59544461,-
Snord116l9,ENSMUSG00000119326,7,59546909,59547002,-
Snord116l10,ENSMUSG00000118760,7,59549435,59549528,-
Snord116l11,ENSMUSG00000119119,7,59551961,59552054,-
Snord116l12,ENSMUSG00000118941,7,59554503,59554596,-
Gm22373,ENSMUSG00000077772,7,59572782,59572870,-
Gm38393,ENSMUSG00000000948,7,59623897,59654812,-
Snord64,ENSMUSG00000077191,7,59628556,59628622,-
Snord107,ENSMUSG00000089375,7,59630624,59630693,-
Snrpn,ENSMUSG00000102252,7,59632243,59789967,-
Snurf,ENSMUSG00000102627,7,59645197,59654797,-
Gm44644,ENSMUSG00000109121,7,60565298,60572658,-
Gm44643,ENSMUSG00000108867,7,60572670,60611133,-
A230006K03Rik,ENSMUSG00000068151,7,60777744,60961469,-
B230209E15Rik,ENSMUSG00000109006,7,61179619,61265075,-
Gm54951,ENSMUSG00002076037,7,61323577,61323655,-
Gm54953,ENSMUSG00002075976,7,61331263,61331342,-
Mir344d-1,ENSMUSG00000092847,7,61332872,61332940,-
Mir344d-2,ENSMUSG00000119641,7,61335020,61335099,-
A230057D06Rik,ENSMUSG00000109394,7,61354267,61578438,-
Gm54958,ENSMUSG00002076324,7,61356339,61356418,-
Gm54960,ENSMUSG00002075860,7,61358453,61358521,-
Mir344d-3,ENSMUSG00000119499,7,61375997,61376076,-
Gm54961,ENSMUSG00002076260,7,61383433,61383530,-
Mir344e,ENSMUSG00000077869,7,61385285,61385350,-
Mir344h-1,ENSMUSG00000119021,7,61389098,61389157,-
Mir344h-2,ENSMUSG00000119456,7,61392114,61392173,-
Gm54962,ENSMUSG00002075559,7,61400216,61400285,-
Mir344b,ENSMUSG00000092921,7,61440267,61440329,-
Mir344c,ENSMUSG00000077107,7,61487059,61487150,-
Mir344,ENSMUSG00000065568,7,61527518,61527612,-
A330076H08Rik,ENSMUSG00000109321,7,61579885,61632106,-
Mir344-2,ENSMUSG00000093187,7,61589775,61589854,-
Mir344g,ENSMUSG00000092850,7,61632037,61632107,-
Gm23431,ENSMUSG00000077194,7,61686379,61686485,-
Mir344f,ENSMUSG00000093108,7,61695929,61695996,-
Gm54977,ENSMUSG00002076274,7,61728466,61728553,-
Mir344i,ENSMUSG00000119672,7,61734971,61735058,-
Gm9801,ENSMUSG00000045813,7,61744254,61859227,-
Gm32061,ENSMUSG00000108986,7,61987542,62072993,-
Ndn,ENSMUSG00000033585,7,61996317,62000010,+
Magel2,ENSMUSG00000056972,7,62026758,62031388,+
Mkrn3,ENSMUSG00000070527,7,62067341,62069887,-
Peg12,ENSMUSG00000070526,7,62111619,62114258,-
Gm22494,ENSMUSG00000077683,7,62261405,62261532,+
Chrna7,ENSMUSG00000030525,7,62748440,62862317,-
4930554H23Rik,ENSMUSG00000097682,7,62994438,63094277,-
Otud7a,ENSMUSG00000033510,7,63094499,63408776,+
Gm55005,ENSMUSG00002074869,7,63235670,63235770,+
Gm44718,ENSMUSG00000108421,7,63415622,63415980,+
Klf13,ENSMUSG00000052040,7,63536099,63588663,-
Gm27252,ENSMUSG00000098708,7,63546204,63549973,+
E030018B13Rik,ENSMUSG00000095061,7,63566605,63570287,+
Gm45052,ENSMUSG00000108313,7,63611988,63617492,+
Gm32633,ENSMUSG00000108393,7,63651603,63671126,+
Gm45054,ENSMUSG00000108469,7,63683994,63690574,-
Gm20670,ENSMUSG00000108620,7,63707350,63712706,+
Trpm1,ENSMUSG00000030523,7,63803583,63919523,+
Mir211,ENSMUSG00000065585,7,63855554,63855659,+
Mir6416,ENSMUSG00000098910,7,63899731,63899847,-
Mtmr10,ENSMUSG00000030522,7,63937401,63990554,+
Gm20457,ENSMUSG00000092187,7,63987298,63995712,-
Fan1,ENSMUSG00000033458,7,63996506,64023843,-
Mphosph10,ENSMUSG00000030521,7,64026275,64042016,-
Mcee,ENSMUSG00000033429,7,64042355,64061873,+
Apba2,ENSMUSG00000030519,7,64151454,64403626,+
Entrep2,ENSMUSG00000030518,7,64405839,64806318,-
Nsmce3,ENSMUSG00000070520,7,64516800,64522745,-
Gm55182,ENSMUSG00002075157,7,64606247,64606324,-
1810049I09Rik,ENSMUSG00000108587,7,64862562,64863177,-
Tjp1,ENSMUSG00000030516,7,64945913,65177529,-
BC046251,ENSMUSG00000086662,7,65231818,65268632,+
Tarsl2,ENSMUSG00000030515,7,65294646,65341839,+
Tm2d3,ENSMUSG00000078681,7,65340917,65351661,+
1810008I18Rik,ENSMUSG00000100094,7,65452758,65457460,+
Gm20684,ENSMUSG00000093405,7,65510754,65511740,-
Pcsk6,ENSMUSG00000030513,7,65511482,65700134,+
Gm45213,ENSMUSG00000108793,7,65693350,65712019,+
Snrpa1,ENSMUSG00000030512,7,65708751,65724335,+
Gm45081,ENSMUSG00000108777,7,65728650,65729221,-
Selenos,ENSMUSG00000075701,7,65729397,65739153,+
Chsy1,ENSMUSG00000032640,7,65759263,65823546,+
Gm26827,ENSMUSG00000097634,7,65759263,65822869,-
Gm23042,ENSMUSG00000065800,7,65769051,65769151,-
Lrrk1,ENSMUSG00000015133,7,65876660,66038098,-
Gm44752,ENSMUSG00000109119,7,65958943,65962247,+
Gm10974,ENSMUSG00000078677,7,66015653,66036057,+
Gm55332,ENSMUSG00002076205,7,66020140,66020229,-
Mir7057,ENSMUSG00000098353,7,66031415,66031472,-
Aldh1a3,ENSMUSG00000015134,7,66040638,66077265,-
Gm44753,ENSMUSG00000109114,7,66091346,66093998,+
Gm33570,ENSMUSG00000109039,7,66230504,66235614,+
Asb7,ENSMUSG00000030509,7,66294313,66339344,-
Lins1,ENSMUSG00000053091,7,66339637,66367004,+
Cers3,ENSMUSG00000030510,7,66393252,66473439,+
Adamts17,ENSMUSG00000058145,7,66489483,66802919,+
1700112J16Rik,ENSMUSG00000097527,7,66853830,66872284,-
Lysmd4,ENSMUSG00000043831,7,66872292,66957078,+
Mef2a,ENSMUSG00000030557,7,66880911,67022606,-
Gm33926,ENSMUSG00000109329,7,67078821,67093681,-
Lrrc28,ENSMUSG00000030556,7,67163158,67295016,-
Gm23233,ENSMUSG00000087926,7,67220315,67220451,-
Ttc23,ENSMUSG00000030555,7,67297158,67412660,+
Synm,ENSMUSG00000030554,7,67379908,67409490,-
Gm55463,ENSMUSG00002076390,7,67428158,67428278,-
4833412C05Rik,ENSMUSG00000097697,7,67434151,67453887,-
Gm34350,ENSMUSG00000109464,7,67468998,67479366,+
Gm39027,ENSMUSG00000109193,7,67482039,67499380,-
Igf1r,ENSMUSG00000005533,7,67602575,67883416,+
Pgpep1l,ENSMUSG00000030553,7,67886358,67913981,-
Gm16157,ENSMUSG00000086628,7,67916087,67926342,-
Fam169b,ENSMUSG00000074071,7,67923587,68012840,+
Gm16158,ENSMUSG00000086410,7,67988416,68002949,-
Gm44889,ENSMUSG00000109458,7,68034527,68041777,+
4933436H12Rik,ENSMUSG00000108924,7,68067150,68077110,+
Gm34549,ENSMUSG00000108828,7,68078963,68140640,+
Gm44886,ENSMUSG00000109298,7,68089121,68091470,+
Gm44692,ENSMUSG00000108876,7,68368918,68376215,-
Arrdc4,ENSMUSG00000042659,7,68386743,68398989,-
Gm34664,ENSMUSG00000109407,7,68492847,68565764,-
Gm23795,ENSMUSG00000065940,7,68601848,68601984,-
Gm44691,ENSMUSG00000109524,7,68629192,68657933,+
Gm34838,ENSMUSG00000110028,7,69004120,69046680,-
Gm38584,ENSMUSG00000109153,7,69135172,69140549,-
4930402F11Rik,ENSMUSG00000108885,7,69145842,69200421,+
Gm23815,ENSMUSG00000118803,7,69148327,69148433,-
Gm24120,ENSMUSG00000077166,7,69607524,69607652,-
