gene_symbol,ensembl_id,chr,start,end,strand
Muc5ac,ENSMUSG00000037974,7,141342709,141372968,+
Muc5b,ENSMUSG00000066108,7,141392807,141426821,+
Tollip,ENSMUSG00000025139,7,141428550,141472244,-
Gm32539,ENSMUSG00000122444,7,141456274,141499392,+
Gm20501,ENSMUSG00000092536,7,141497434,141505056,-
Brsk2,ENSMUSG00000053046,7,141503488,141557984,+
Mir3104,ENSMUSG00000092652,7,141545916,141545978,+
Mob2,ENSMUSG00000025147,7,141562272,141614802,-
Gm73912,ENSMUSG00000142594,7,141628061,141637358,+
Gm25416,ENSMUSG00000077409,7,141632068,141632174,-
Dusp8,ENSMUSG00000037887,7,141633227,141649580,-
Gm32786,ENSMUSG00000109958,7,141649108,141692042,+
Krtap5-26,ENSMUSG00000109859,7,141673807,141674466,-
Krtap5-23,ENSMUSG00000110091,7,141689073,141689771,-
Krtap5-25,ENSMUSG00000110061,7,141697078,141698344,-
Gm25370,ENSMUSG00000088784,7,141707601,141707694,+
Krtap5-22,ENSMUSG00000109655,7,141710191,141710850,-
Gm4553,ENSMUSG00000090471,7,141718433,141719476,-
Krtap5-2,ENSMUSG00000054759,7,141728272,141729742,-
Gm10153,ENSMUSG00000066101,7,141743164,141744126,-
Krtap5-3,ENSMUSG00000046248,7,141755101,141756752,+
Krtap5-21,ENSMUSG00000073786,7,141765596,141766327,+
Krtap5-5,ENSMUSG00000073785,7,141782532,141783708,-
Krtap5-24,ENSMUSG00000110324,7,141794081,141794815,-
Krtap5-20,ENSMUSG00000056885,7,141827501,141828100,-
Gm45889,ENSMUSG00000109936,7,141836947,141844155,+
Krtap5-1,ENSMUSG00000066100,7,141850114,141850855,-
Krtap5-4,ENSMUSG00000045236,7,141857286,141858331,+
Gm71851,ENSMUSG00000124306,7,141874810,141876257,+
Ifitm10,ENSMUSG00000045777,7,141879574,141927490,-
Gm71857,ENSMUSG00000124374,7,141902460,141922075,+
Gm49369,ENSMUSG00000110040,7,141924833,141936404,-
Ctsd,ENSMUSG00000007891,7,141929648,141941775,-
Gm73880,ENSMUSG00000142136,7,141944061,141952519,+
Gm26143,ENSMUSG00000077668,7,141978532,141978639,+
Syt8,ENSMUSG00000031098,7,141988587,141994133,+
Tnni2,ENSMUSG00000031097,7,141995545,141998147,+
Gm72129,ENSMUSG00000126702,7,142002692,142005713,+
Lsp1,ENSMUSG00000018819,7,142014546,142048604,+
Prr33,ENSMUSG00000043795,7,142044811,142060508,-
Tnnt3,ENSMUSG00000061723,7,142052573,142069746,+
Mrpl23,ENSMUSG00000037772,7,142086423,142094484,+
Nctc1,ENSMUSG00000087090,7,142098346,142123675,-
Gm72617,ENSMUSG00000130406,7,142109329,142114072,+
Gm33148,ENSMUSG00000110125,7,142120186,142209694,+
H19,ENSMUSG00000000031,7,142129262,142133957,-
Mir675,ENSMUSG00000076275,7,142130801,142130884,-
Gm72632,ENSMUSG00000130482,7,142161836,142165964,-
Igf2,ENSMUSG00000048583,7,142204503,142220553,-
Gm49394,ENSMUSG00000115302,7,142204506,142223679,-
Mir483,ENSMUSG00000070140,7,142208661,142208733,-
Igf2os,ENSMUSG00000086266,7,142213430,142224093,+
Ins2,ENSMUSG00000000215,7,142232393,142297118,-
Gm6471,ENSMUSG00000073781,7,142368989,142406008,+
Gm39117,ENSMUSG00000108952,7,142391008,142411319,-
Gm73894,ENSMUSG00000142268,7,142411050,142448789,+
Th,ENSMUSG00000000214,7,142446489,142484865,-
Ascl2,ENSMUSG00000009248,7,142520566,142523001,-
Tspan32os,ENSMUSG00000052281,7,142542706,142561770,-
Tspan32,ENSMUSG00000000244,7,142558783,142573381,+
R74862,ENSMUSG00000059277,7,142575521,142624564,-
Cd81,ENSMUSG00000037706,7,142606476,142621671,+
Trpm5,ENSMUSG00000009246,7,142622890,142648379,-
Tssc4,ENSMUSG00000045752,7,142622986,142624830,+
Gm71690,ENSMUSG00000122365,7,142656687,142662856,-
Kcnq1,ENSMUSG00000009545,7,142660099,142980779,+
Gm71696,ENSMUSG00000122470,7,142678300,142682183,+
Gm28821,ENSMUSG00000101062,7,142688760,142694378,-
Kcnq1ot1,ENSMUSG00000101609,7,142731402,142850327,-
4933417O13Rik,ENSMUSG00000101360,7,142876507,143028187,-
Gm71701,ENSMUSG00000122509,7,142982869,142984577,+
Gm71689,ENSMUSG00000122324,7,142992251,143005736,+
Cdkn1c,ENSMUSG00000037664,7,143012076,143014787,-
Gm44732,ENSMUSG00000108934,7,143013486,143014377,+
Gm71691,ENSMUSG00000122394,7,143019807,143025519,+
Slc22a18,ENSMUSG00000000154,7,143027473,143053071,+
Phlda2,ENSMUSG00000010760,7,143055282,143056887,-
Nap1l4,ENSMUSG00000059119,7,143067316,143102843,-
Gm23297,ENSMUSG00000065118,7,143085131,143085257,-
Cars1,ENSMUSG00000010755,7,143110967,143153827,-
Mir7064,ENSMUSG00000098593,7,143124408,143124496,-
Gm15579,ENSMUSG00000086828,7,143153811,143155100,+
Gm73163,ENSMUSG00000135485,7,143157369,143158783,-
Tnfrsf26,ENSMUSG00000045362,7,143161396,143182459,-
E230032D23Rik,ENSMUSG00000109251,7,143181759,143224351,+
Tnfrsf22,ENSMUSG00000010751,7,143188543,143203398,-
Tnfrsf23,ENSMUSG00000037613,7,143219546,143239609,-
Osbpl5,ENSMUSG00000037606,7,143242499,143310722,-
Gm72180,ENSMUSG00000127029,7,143310849,143311189,+
Mrgprg,ENSMUSG00000050276,7,143317447,143320730,-
Gm73293,ENSMUSG00000137076,7,143329113,143329269,-
Mrgpre,ENSMUSG00000048965,7,143332100,143338237,-
Gm56435,ENSMUSG00002075544,7,143333827,143333892,+
Nadsyn1,ENSMUSG00000031090,7,143349321,143376586,-
Dhcr7,ENSMUSG00000058454,7,143376882,143402147,+
Acte1,ENSMUSG00000031085,7,143420575,143453783,+
Mir6404,ENSMUSG00000099321,7,143486852,143486945,+
Gm34445,ENSMUSG00000130067,7,143489758,143510419,-
Shank2,ENSMUSG00000037541,7,143555665,143978231,+
Mir3105,ENSMUSG00000093221,7,143562991,143563075,+
Gm72149,ENSMUSG00000126821,7,143778888,143781175,+
Gm14372,ENSMUSG00000085745,7,143921785,143960670,-
Gm34621,ENSMUSG00000140720,7,143968803,143973151,-
Cttn,ENSMUSG00000031078,7,143989470,144024746,-
Gm14376,ENSMUSG00000085228,7,144023270,144023730,-
Ppfia1,ENSMUSG00000037519,7,144030495,144107466,-
Gm71783,ENSMUSG00000123840,7,144095343,144106775,+
Faddos,ENSMUSG00000073778,7,144121092,144135252,+
Fadd,ENSMUSG00000031077,7,144131055,144136200,-
Gm72893,ENSMUSG00000132616,7,144135873,144136769,+
Ano1,ENSMUSG00000031075,7,144142286,144305711,-
Gm71800,ENSMUSG00000123922,7,144215920,144223341,+
Gm73511,ENSMUSG00000138444,7,144234091,144250549,-
Gm44930,ENSMUSG00000108851,7,144295803,144324309,+
Gm73756,ENSMUSG00000141072,7,144307672,144329580,-
Gm34964,ENSMUSG00000109442,7,144340764,144345606,-
Fgf3,ENSMUSG00000031074,7,144391820,144398173,+
Fgf4,ENSMUSG00000050917,7,144401104,144418980,+
Gm72637,ENSMUSG00000130578,7,144425516,144427048,-
Gm71989,ENSMUSG00000125710,7,144428424,144442707,-
Gm26793,ENSMUSG00000096999,7,144448297,144451198,-
Fgf15,ENSMUSG00000031073,7,144450268,144454690,+
Gm39119,ENSMUSG00000108977,7,144453042,144463843,-
Gm71858,ENSMUSG00000124395,7,144464812,144470746,-
Bc1,ENSMUSG00000115783,7,144468199,144468374,+
Gm71878,ENSMUSG00000124554,7,144468340,144469314,-
LTO1,ENSMUSG00000031072,7,144468837,144485438,+
Ccnd1,ENSMUSG00000070348,7,144483668,144493662,-
Gm57215,ENSMUSG00000120825,7,144494462,144496309,-
Gm71874,ENSMUSG00000124518,7,144495415,144496561,+
Gm71856,ENSMUSG00000124367,7,144500757,144509231,-
Gm71849,ENSMUSG00000124278,7,144520192,144582625,+
Gm71853,ENSMUSG00000124321,7,144525701,144545924,+
Gm71866,ENSMUSG00000124437,7,144556638,144559841,+
Gm73908,ENSMUSG00000142533,7,144689952,144691015,-
Gm45181,ENSMUSG00000108967,7,144716733,144720694,+
Gm72928,ENSMUSG00000133115,7,144720743,144724368,+
Tpcn2,ENSMUSG00000048677,7,144740261,144837748,-
Smim38,ENSMUSG00000109305,7,144759562,144761856,-
Gm71762,ENSMUSG00000123410,7,144847854,144848754,+
Mrgprf,ENSMUSG00000031070,7,144854565,144863294,+
Gm72820,ENSMUSG00000131999,7,144864165,144879694,-
Mrgprd,ENSMUSG00000051207,7,144868572,144877823,+
Gm73421,ENSMUSG00000137759,7,144879747,144888067,+
Gm64386,ENSMUSG00000140583,8,3111939,3119523,-
Gm55479,ENSMUSG00002076432,8,3149386,3149506,-
Insr,ENSMUSG00000005534,8,3172061,3329617,-
Gm64081,ENSMUSG00000132221,8,3232052,3244956,+
Gm16180,ENSMUSG00000086065,8,3309000,3310641,+
Arhgef18,ENSMUSG00000004568,8,3403415,3506601,+
Gm64114,ENSMUSG00000133611,8,3445239,3464422,-
Pex11g,ENSMUSG00000069633,8,3507105,3517680,-
Saxo5,ENSMUSG00000040340,8,3520862,3537181,+
Gm64258,ENSMUSG00000137862,8,3527533,3529142,-
Zfp358,ENSMUSG00000047264,8,3543138,3547208,+
Mcoln1,ENSMUSG00000004567,8,3550457,3565232,+
Gm63958,ENSMUSG00000129227,8,3559459,3566045,-
Pnpla6,ENSMUSG00000004565,8,3565384,3594267,+
Gm64060,ENSMUSG00000131735,8,3596227,3597090,+
Rps23rg1,ENSMUSG00000065952,8,3617990,3634939,+
Gm64176,ENSMUSG00000135331,8,3619781,3627370,-
Camsap3,ENSMUSG00000044433,8,3637293,3659075,+
Xab2,ENSMUSG00000019470,8,3658421,3671316,-
Pet100,ENSMUSG00000087687,8,3671548,3675848,+
Pcp2,ENSMUSG00000004630,8,3673371,3675545,-
Stxbp2,ENSMUSG00000004626,8,3680955,3693644,+
Retn,ENSMUSG00000012705,8,3705770,3710110,+
Mcemp1,ENSMUSG00000013974,8,3715754,3719259,+
Gm56863,ENSMUSG00000121099,8,3720375,3720528,-
Fcor,ENSMUSG00000089665,8,3721188,3722362,-
Gm39121,ENSMUSG00000109277,8,3722069,3722962,+
Gm45231,ENSMUSG00000108888,8,3724033,3726954,-
Trappc5,ENSMUSG00000040236,8,3726299,3731255,+
Fcer2a,ENSMUSG00000005540,8,3731737,3744175,-
Clec4g,ENSMUSG00000074491,8,3757064,3770651,-
Gm16553,ENSMUSG00000089956,8,3759804,3789044,+
Cd209a,ENSMUSG00000031494,8,3793397,3798984,-
Gm56021,ENSMUSG00002075373,8,3831020,3831130,+
Cd209e,ENSMUSG00000040197,8,3897965,3904309,-
Cd209d,ENSMUSG00000031495,8,3921824,3928555,-
Cd209b,ENSMUSG00000065987,8,3967655,3976844,-
Cd209c,ENSMUSG00000040165,8,3990222,4004746,-
Gm64291,ENSMUSG00000138581,8,4011845,4012609,+
Gm39122,ENSMUSG00000129208,8,4015410,4044345,-
Gm64897,ENSMUSG00000129875,8,4137458,4138497,+
Cd209f,ENSMUSG00000051906,8,4152787,4155835,-
Cd209g,ENSMUSG00000079168,8,4184098,4187707,+
4932443L11Rik,ENSMUSG00000086805,8,4209211,4256882,-
Evi5l,ENSMUSG00000011832,8,4216567,4261257,+
Prr36,ENSMUSG00000064125,8,4259543,4267459,-
Gm64374,ENSMUSG00000140492,8,4263858,4265538,+
Lrrc8e,ENSMUSG00000046589,8,4276827,4287470,+
Map2k7,ENSMUSG00000002948,8,4288740,4297897,+
Gm49320,ENSMUSG00000109061,8,4288865,4301423,+
Gm63796,ENSMUSG00000124932,8,4297189,4298359,-
Tgfbr3l,ENSMUSG00000089736,8,4298214,4301423,+
Snapc2,ENSMUSG00000011837,8,4303080,4306220,+
Ctxn1,ENSMUSG00000048644,8,4307660,4309274,-
Timm44,ENSMUSG00000002949,8,4309731,4325913,-
Elavl1,ENSMUSG00000040028,8,4335382,4375413,-
Ccl25,ENSMUSG00000023235,8,4375210,4410020,+
Cers4,ENSMUSG00000008206,8,4543026,4581680,+
Zfp958,ENSMUSG00000058748,8,4663167,4680231,+
Gm63849,ENSMUSG00000126873,8,4725624,4728216,+
Gm6410,ENSMUSG00000097308,8,4728431,4789383,+
Gm39124,ENSMUSG00000126841,8,4774318,4778118,-
Shcbp1,ENSMUSG00000022322,8,4785976,4829567,-
Gm63708,ENSMUSG00000123100,8,4859187,5008916,+
n-R5s93,ENSMUSG00000119639,8,5119259,5119377,-
Slc10a2,ENSMUSG00000023073,8,5133219,5155351,-
Gm63921,ENSMUSG00000128285,8,5144346,5147907,+
Gm55688,ENSMUSG00002075572,8,5382995,5383113,-
Gm44693,ENSMUSG00000109313,8,5486984,5490990,-
Gm64224,ENSMUSG00000136897,8,5527956,5531337,+
Gm55691,ENSMUSG00002076909,8,5755427,5755495,+
Gm64053,ENSMUSG00000131434,8,5879553,5903619,+
Gm64023,ENSMUSG00000130360,8,6079133,6084694,-
Gm64117,ENSMUSG00000133682,8,6158341,6180903,-
Gm24288,ENSMUSG00000088255,8,6273819,6273962,-
Gm63897,ENSMUSG00000127875,8,6807984,6818795,-
Gm63749,ENSMUSG00000123966,8,6902865,6905788,+
Gm63984,ENSMUSG00000129733,8,6967316,6990693,-
Gm17215,ENSMUSG00000092092,8,7430872,7492475,+
Gm30954,ENSMUSG00000109260,8,7435610,7690578,-
Gm26427,ENSMUSG00000119145,8,7478222,7478328,-
Gm25169,ENSMUSG00000077378,8,7688764,7688892,+
Gm28262,ENSMUSG00000099890,8,7905847,7913406,+
Gm31135,ENSMUSG00000109127,8,8094568,8569919,-
Gm64103,ENSMUSG00000133183,8,8095902,8116114,+
Gm31401,ENSMUSG00000109566,8,8116666,8143357,+
Gm45076,ENSMUSG00000109134,8,8384081,8386213,-
Leat1,ENSMUSG00000109056,8,8384610,8403546,+
Gm31343,ENSMUSG00000109515,8,8427090,8441702,+
Gm64328,ENSMUSG00000139610,8,8523467,8527932,+
D530014G21Rik,ENSMUSG00000108941,8,8538302,8545535,+
Gm31463,ENSMUSG00000108932,8,8626522,8630342,+
Gm63866,ENSMUSG00000127334,8,8638381,8663028,-
Gm45075,ENSMUSG00000109436,8,8660029,8667927,+
Efnb2,ENSMUSG00000001300,8,8667434,8711242,-
4921522P10Rik,ENSMUSG00000040467,8,8711208,8715719,+
Arglu1,ENSMUSG00000040459,8,8715075,8740521,-
Mir7654,ENSMUSG00000098917,8,8740093,8740162,-
Gm44621,ENSMUSG00000109190,8,8756938,8812887,-
Gm44622,ENSMUSG00000109062,8,8762287,8903647,+
Gm63709,ENSMUSG00000123102,8,8831245,8847674,-
Gm64501,ENSMUSG00000141820,8,8880439,8881544,-
Gm64486,ENSMUSG00000141684,8,8909534,8918876,+
Gm44515,ENSMUSG00000109346,8,8970837,8982710,-
Gm63718,ENSMUSG00000123282,8,8988739,9019521,+
Gm53396,ENSMUSG00000123361,8,9018687,9019780,-
Gm63723,ENSMUSG00000123319,8,9019621,9023025,+
Gm64344,ENSMUSG00000139983,8,9039426,9042517,-
Gm64115,ENSMUSG00000133638,8,9152068,9167012,+
4933430N04Rik,ENSMUSG00000108848,8,9165805,9182334,-
Gm64116,ENSMUSG00000133680,8,9181211,9184867,+
4930453L07Rik,ENSMUSG00000109215,8,9190101,9203389,+
Gm63937,ENSMUSG00000128752,8,9190635,9195019,-
Gm44516,ENSMUSG00000109124,8,9196796,9210562,-
Gm39128,ENSMUSG00000109064,8,9217517,9224793,+
Nalf1,ENSMUSG00000079157,8,9255902,9821161,-
Gm64579,ENSMUSG00000142438,8,9401360,9478732,-
Gm55736,ENSMUSG00002074996,8,9618132,9618249,-
Gm55737,ENSMUSG00002075361,8,9820728,9820880,-
Gm44761,ENSMUSG00000109183,8,9850151,9862779,+
Gm63727,ENSMUSG00000123394,8,9890582,9891971,-
Gm10067,ENSMUSG00000095279,8,9925530,9969463,-
Gm64097,ENSMUSG00000132865,8,9941593,9968003,+
Lig4,ENSMUSG00000049717,8,10019049,10027686,-
Abhd13,ENSMUSG00000040396,8,10027707,10042155,+
Tnfsf13b,ENSMUSG00000031497,8,10056467,10089072,+
Gm44788,ENSMUSG00000109545,8,10115054,10170435,+
Gm63734,ENSMUSG00000123591,8,10176539,10178058,-
Myo16,ENSMUSG00000039057,8,10203911,10684742,+
Gm51560,ENSMUSG00000122163,8,10294015,10302941,-
Gm64276,ENSMUSG00000138125,8,10494899,10498716,-
Gm64028,ENSMUSG00000130444,8,10688360,10696809,-
Gm63841,ENSMUSG00000126593,8,10698687,10710464,-
Gm32330,ENSMUSG00000139508,8,10722682,10727090,+
5330413D20Rik,ENSMUSG00000109258,8,10725348,10745271,-
Gm44786,ENSMUSG00000109503,8,10735351,10737390,+
Gm44785,ENSMUSG00000109432,8,10737948,10741713,+
Gm44784,ENSMUSG00000109067,8,10773486,10775161,+
Gm45045,ENSMUSG00000108997,8,10782676,10786533,+
Gm39129,ENSMUSG00000109271,8,10788836,10821094,+
Gm64519,ENSMUSG00000141999,8,10854831,10856235,-
Gm32540,ENSMUSG00000108961,8,10866379,10916295,-
Gm39130,ENSMUSG00000126941,8,10903414,10905535,+
Gm2814,ENSMUSG00000109291,8,10917368,10951119,-
4833411C07Rik,ENSMUSG00000109089,8,10949722,10973782,+
Gm44955,ENSMUSG00000109084,8,10963517,10997890,-
Gm44956,ENSMUSG00000109508,8,11012957,11020814,-
Irs2,ENSMUSG00000038894,8,11034681,11058458,-
9530052E02Rik,ENSMUSG00000096938,8,11057741,11116532,+
Gm63916,ENSMUSG00000128182,8,11059152,11059374,+
Gm63912,ENSMUSG00000128141,8,11062317,11064050,+
B830042I05Rik,ENSMUSG00000108847,8,11119148,11126893,+
Gm44714,ENSMUSG00000109151,8,11166504,11172454,+
Gm44717,ENSMUSG00000109029,8,11184951,11199393,-
Gm15418,ENSMUSG00000085573,8,11234975,11255135,+
Col4a1,ENSMUSG00000031502,8,11248423,11362826,-
Gm32709,ENSMUSG00000139975,8,11311329,11335960,+
Col4a2,ENSMUSG00000031503,8,11362805,11499287,+
Gm64107,ENSMUSG00000133408,8,11393511,11396388,-
Gm64031,ENSMUSG00000130571,8,11406522,11412301,-
Gm15419,ENSMUSG00000084783,8,11449186,11467892,-
Rab20,ENSMUSG00000031504,8,11503518,11528710,-
E230013L22Rik,ENSMUSG00000096957,8,11526995,11530879,+
Gm64295,ENSMUSG00000138706,8,11537169,11547474,-
Naxd,ENSMUSG00000031505,8,11547506,11564960,+
Cars2,ENSMUSG00000056228,8,11563977,11600783,-
Ing1,ENSMUSG00000045969,8,11605571,11613251,+
Gm64393,ENSMUSG00000140737,8,11607638,11607997,-
Ankrd10,ENSMUSG00000031508,8,11661583,11685757,-
Gm64331,ENSMUSG00000139648,8,11685370,11708944,+
Mir7238,ENSMUSG00000104958,8,11685694,11685736,-
Spaca7b,ENSMUSG00000031509,8,11704924,11751063,-
4930465I24Rik,ENSMUSG00000109986,8,11728750,11732211,+
Gm63842,ENSMUSG00000126646,8,11754599,11755462,+
1700128E19Rik,ENSMUSG00000031510,8,11763234,11777144,+
Arhgef7,ENSMUSG00000031511,8,11777721,11885219,+
Gm64093,ENSMUSG00000132704,8,11800380,11822816,-
Gm64094,ENSMUSG00000132784,8,11806852,11808303,-
Gm15875,ENSMUSG00000086500,8,11888962,11890429,-
Tex29,ENSMUSG00000031512,8,11890474,11905761,+
Gm39132,ENSMUSG00000109772,8,11918888,11944291,+
Gm45680,ENSMUSG00000110002,8,11995262,11998545,-
B020031H02Rik,ENSMUSG00000109995,8,11998339,12050216,+
Gm63885,ENSMUSG00000127735,8,12043894,12048804,-
Gm63746,ENSMUSG00000123767,8,12086324,12095150,-
Gm64715,ENSMUSG00000143127,8,12221978,12243266,+
Gm29175,ENSMUSG00000101899,8,12332211,12332612,+
Gm64058,ENSMUSG00000131664,8,12350079,12356254,+
Gm33175,ENSMUSG00000110412,8,12365000,12369498,-
Sox1ot,ENSMUSG00000047935,8,12373650,12486768,+
Gm51562,ENSMUSG00000143137,8,12378155,12382525,-
Sox1,ENSMUSG00000096014,8,12445295,12450126,+
Gm54672,ENSMUSG00002075906,8,12446403,12446488,+
Gm64712,ENSMUSG00000143098,8,12476571,12482719,-
Gm64725,ENSMUSG00000143180,8,12486213,12487546,-
Gm56835,ENSMUSG00000120658,8,12489351,12508382,+
Gm33326,ENSMUSG00000109921,8,12508798,12516983,-
Gm64466,ENSMUSG00000141490,8,12551726,12553207,-
4933439N14Rik,ENSMUSG00000109582,8,12552403,12555343,+
Gm63919,ENSMUSG00000128219,8,12556125,12598269,-
Gm63924,ENSMUSG00000128333,8,12586939,12589204,+
Gm63922,ENSMUSG00000128296,8,12594328,12605066,+
D630011A20Rik,ENSMUSG00000097421,8,12604186,12623378,-
Spaca7,ENSMUSG00000010435,8,12623029,12650744,+
Tubgcp3,ENSMUSG00000000759,8,12664277,12722248,-
Gm54683,ENSMUSG00002076620,8,12716095,12716198,+
4931415C17Rik,ENSMUSG00000054910,8,12722172,12729229,+
Gm15348,ENSMUSG00000074469,8,12756941,12769541,-
Gm33587,ENSMUSG00000128973,8,12774277,12806929,-
Gm39133,ENSMUSG00000129010,8,12799240,12800823,+
Atp11a,ENSMUSG00000031441,8,12807014,12918728,+
Gm64233,ENSMUSG00000137173,8,12811555,12813625,-
Gm15350,ENSMUSG00000084780,8,12876750,12891223,-
Gm15347,ENSMUSG00000085465,8,12910358,12933726,-
Mcf2l,ENSMUSG00000031442,8,12923806,13070905,+
Gm15351,ENSMUSG00000086770,8,12948903,12965758,-
Mir9768,ENSMUSG00000105030,8,12997941,12998070,+
Gm64428,ENSMUSG00000141082,8,13009101,13010133,-
F7,ENSMUSG00000031443,8,13076034,13085809,+
F10,ENSMUSG00000031444,8,13087308,13106676,+
Gm64833,ENSMUSG00000144006,8,13107478,13107954,+
Gm64271,ENSMUSG00000138021,8,13107957,13110915,-
Proz,ENSMUSG00000031445,8,13110914,13126026,+
Gm17023,ENSMUSG00000091443,8,13126077,13132740,+
Pcid2,ENSMUSG00000038542,8,13127189,13155459,-
Cul4a,ENSMUSG00000031446,8,13155621,13197940,+
Mir7065,ENSMUSG00000098532,8,13186072,13186132,+
Gm63678,ENSMUSG00000122352,8,13198699,13199329,+
Gm64292,ENSMUSG00000138614,8,13203184,13209130,-
Lamp1,ENSMUSG00000031447,8,13209161,13225338,+
Grtp1,ENSMUSG00000038515,8,13222022,13250620,-
Mir1968,ENSMUSG00000088054,8,13239031,13239098,-
2810030D12Rik,ENSMUSG00000099338,8,13249558,13271159,+
Gm56825,ENSMUSG00000120359,8,13250642,13252233,-
Gm63815,ENSMUSG00000125499,8,13260433,13264080,-
Adprhl1,ENSMUSG00000031448,8,13271663,13304162,-
Dcun1d2,ENSMUSG00000038506,8,13305963,13338131,-
Gm25014,ENSMUSG00000089026,8,13333115,13333217,-
Tmco3,ENSMUSG00000038497,8,13338190,13372924,+
Gm64748,ENSMUSG00000143349,8,13345156,13349819,-
Tfdp1,ENSMUSG00000038482,8,13388751,13428448,+
Atp4b,ENSMUSG00000031449,8,13436205,13446825,-
Grk1,ENSMUSG00000031450,8,13455081,13471951,+
Tmem255b,ENSMUSG00000038457,8,13485189,13518473,+
Gas6,ENSMUSG00000031451,8,13515374,13544490,-
Gm5608,ENSMUSG00000110278,8,13587678,13597028,-
1700029H14Rik,ENSMUSG00000031452,8,13600733,13612461,-
Gm64074,ENSMUSG00000132090,8,13612542,13613015,-
Rasa3,ENSMUSG00000031453,8,13616948,13727603,-
Cfap97d2,ENSMUSG00000090336,8,13755889,13793414,+
Cdc16,ENSMUSG00000038416,8,13807676,13831938,+
Gm64012,ENSMUSG00000130131,8,13834411,13835875,-
Upf3a,ENSMUSG00000038398,8,13835615,13849193,+
Gm53400,ENSMUSG00000130677,8,13874200,13892669,+
Semp2l2a,ENSMUSG00000057116,8,13885233,13888389,-
Champ1,ENSMUSG00000047710,8,13919641,13931639,+
Gm54919,ENSMUSG00002075686,8,13926091,13926184,+
Gm24698,ENSMUSG00000065817,8,13926097,13926226,+
Coprs,ENSMUSG00000031458,8,13934794,13940281,-
Gm64847,ENSMUSG00000134444,8,13939579,13946835,+
Gm64155,ENSMUSG00000134515,8,13940355,13941887,+
Fbxo25,ENSMUSG00000038365,8,13957803,13990522,+
Gm63875,ENSMUSG00000127602,8,14000885,14005800,+
Tdrp,ENSMUSG00000050052,8,14002008,14025032,-
Gm5907,ENSMUSG00000110058,8,14036079,14053561,+
Gm64455,ENSMUSG00000141413,8,14050847,14064654,-
Erich1,ENSMUSG00000051978,8,14077561,14140301,-
Gm64022,ENSMUSG00000130346,8,14140427,14143225,+
Gm64287,ENSMUSG00000138455,8,14143861,14145811,-
Gm64288,ENSMUSG00000138495,8,14143990,14144474,+
Dlgap2,ENSMUSG00000047495,8,14145865,14897680,+
Gm26184,ENSMUSG00000088311,8,14323181,14323311,-
Gm54940,ENSMUSG00002076625,8,14400178,14400285,+
Gm64802,ENSMUSG00000143747,8,14644921,14646671,-
C030037F17Rik,ENSMUSG00000084945,8,14795329,14797427,-
Gm64195,ENSMUSG00000136029,8,14901635,14929250,-
Cln8,ENSMUSG00000026317,8,14931335,14951720,+
Gm64246,ENSMUSG00000137459,8,14956109,14958269,+
Arhgef10,ENSMUSG00000071176,8,14961663,15051085,+
Gm16350,ENSMUSG00000090024,8,15011066,15011586,-
Gm56855,ENSMUSG00000120967,8,15044099,15046043,-
Gm64037,ENSMUSG00000130685,8,15044639,15045358,+
Kbtbd11,ENSMUSG00000055675,8,15061025,15083333,+
5830468F06Rik,ENSMUSG00000098322,8,15065089,15068907,-
Gm35340,ENSMUSG00000120485,8,15084158,15090695,+
BB014433,ENSMUSG00000049008,8,15091444,15096078,-
Gm45274,ENSMUSG00000109965,8,15096210,15107204,+
Gm63852,ENSMUSG00000126973,8,15106340,15108857,-
Myom2,ENSMUSG00000031461,8,15107653,15183541,+
Gm63853,ENSMUSG00000127012,8,15121042,15123018,-
Gm63850,ENSMUSG00000126903,8,15179014,15193299,-
Gm7706,ENSMUSG00000110286,8,15191044,15421982,+
Gm63740,ENSMUSG00000123686,8,15198550,15202354,-
Gm64239,ENSMUSG00000137289,8,15226024,15232973,+
Gm45271,ENSMUSG00000109886,8,15232082,15239801,-
Gm24231,ENSMUSG00000077503,8,15277405,15277537,-
Gm63989,ENSMUSG00000129798,8,15287468,15298846,-
Gm63986,ENSMUSG00000129765,8,15288711,15301288,+
Gm64398,ENSMUSG00000140756,8,15393396,15417464,+
Gm35392,ENSMUSG00000109748,8,15425639,15432429,+
Gm63955,ENSMUSG00000129164,8,15432254,15473111,-
Gm55009,ENSMUSG00002076229,8,15462324,15462416,+
Gm55010,ENSMUSG00002076067,8,15463980,15464089,+
Gm55011,ENSMUSG00002076692,8,15468536,15468645,+
Gm46033,ENSMUSG00000139579,8,15604114,15629852,+
Gm35453,ENSMUSG00000110356,8,15629033,15634046,-
Gm45676,ENSMUSG00000110392,8,15631943,15635943,+
Gm45408,ENSMUSG00000110217,8,15634723,15720425,+
Gm63840,ENSMUSG00000126541,8,15898972,15915852,+
Csmd1,ENSMUSG00000060924,8,15942537,17585602,-
Gm64804,ENSMUSG00000143775,8,15961994,15966210,+
Mir3106,ENSMUSG00000093142,8,16218771,16218852,-
Gm16346,ENSMUSG00000085150,8,16276017,16282319,+
Gm16347,ENSMUSG00000087363,8,16483140,16508345,+
Gm63666,ENSMUSG00000122043,8,16692018,16694795,+
Gm25278,ENSMUSG00000087892,8,16902184,16902303,+
Gm63773,ENSMUSG00000124440,8,17026084,17027459,-
Gm63936,ENSMUSG00000128751,8,17560152,17612222,-
